build,tier,query,ops,rep,ms
dec128,B,sum_mul_d,1,8,474.906
dec128,B,ref_money_sum,1,8,320.859
dec128,B,ref_money_8add,1,8,449.587
dec128,B,ref_money_mul2,1,8,332.469
dec128,B,ref_bigint_sum,1,8,335.597
dec128,B,ref_bigint_8add,1,8,461.399
dec128,B,ref_bigint_mul,1,8,351.56
dec128,B,ref_float8_sum,1,8,941.303
dec128,B,num_mul2,1,8,436.835
stock,A,add,0,9,276.198
stock,A,add,1,9,622.654
stock,A,add,2,9,878.727
stock,A,add,4,9,1423.2
stock,A,add,8,9,2413.322
stock,A,sub,0,9,274.202
stock,A,sub,1,9,644.597
stock,A,sub,2,9,895.801
stock,A,sub,4,9,1448.087
stock,A,sub,8,9,2389.254
stock,A,mul,0,9,280.812
stock,A,mul,1,9,651.43
stock,A,mul,2,9,911.117
stock,A,mul,4,9,1441.365
stock,A,div,0,9,277.245
stock,A,div,1,9,812.806
stock,A,div,2,9,1247.79
stock,A,div,4,9,2162.86
stock,A,cmp,0,9,274.968
stock,A,cmp,1,9,459.909
stock,A,cmp,2,9,552.327
stock,A,cmp,4,9,728.578
stock,B,scan_count,1,9,275.665
stock,B,sum,1,9,418.365
stock,B,avg,1,9,418.889
stock,B,sum_8add,1,9,2504.111
stock,B,sum_expr_mixed,1,9,1284.915
stock,B,sum_mul,1,9,721.127
stock,B,sum_div,1,9,899.415
stock,B,stddev,1,9,505.659
stock,B,order_by_limit,1,9,0.127
stock,B,where_gt,1,9,459.698
stock,B,text_out,1,9,507.967
stock,B,hash_agg,1,9,918.31
stock,B,hash_join,1,9,982.991
stock,B,index_scan,1,9,91.735
stock,B,cast_int,1,9,525.298
stock,B,cast_float8,1,9,904.799
stock,B,sum_d,1,9,445.832
stock,B,sum_mul_d,1,9,711.246
stock,B,ref_money_sum,1,9,318.194
stock,B,ref_money_8add,1,9,472.019
stock,B,ref_money_mul2,1,9,333.65
stock,B,ref_bigint_sum,1,9,334.702
stock,B,ref_bigint_8add,1,9,482.26
stock,B,ref_bigint_mul,1,9,353.694
stock,B,ref_float8_sum,1,9,918.074
stock,B,num_mul2,1,9,645.634
dec128,A,add,0,9,292.685
dec128,A,add,1,9,404.129
dec128,A,add,2,9,452.195
dec128,A,add,4,9,547.234
dec128,A,add,8,9,744.156
dec128,A,sub,0,9,291.302
dec128,A,sub,1,9,416.94
dec128,A,sub,2,9,465.296
dec128,A,sub,4,9,560.45
dec128,A,sub,8,9,753.833
dec128,A,mul,0,9,291.433
dec128,A,mul,1,9,414.25
dec128,A,mul,2,9,461.768
dec128,A,mul,4,9,561.015
dec128,A,div,0,9,290.857
dec128,A,div,1,9,561.214
dec128,A,div,2,9,771.471
dec128,A,div,4,9,1226.383
dec128,A,cmp,0,9,292.01
dec128,A,cmp,1,9,370.536
dec128,A,cmp,2,9,402.859
dec128,A,cmp,4,9,483.698
dec128,B,scan_count,1,9,291.4
dec128,B,sum,1,9,318.733
dec128,B,avg,1,9,318.504
dec128,B,sum_8add,1,9,774.81
dec128,B,sum_expr_mixed,1,9,544.848
dec128,B,sum_mul,1,9,448.053
dec128,B,sum_div,1,9,597.506
dec128,B,stddev,1,9,552.344
dec128,B,order_by_limit,1,9,0.108
dec128,B,where_gt,1,9,370.094
dec128,B,text_out,1,9,563.649
dec128,B,hash_agg,1,9,653.561
dec128,B,hash_join,1,9,1041.527
dec128,B,index_scan,1,9,100.453
dec128,B,cast_int,1,9,594.422
dec128,B,cast_float8,1,9,937.642
dec128,B,sum_d,1,9,329.204
dec128,B,sum_mul_d,1,9,474.576
dec128,B,ref_money_sum,1,9,325.277
dec128,B,ref_money_8add,1,9,450.651
dec128,B,ref_money_mul2,1,9,331.673
dec128,B,ref_bigint_sum,1,9,335.148
dec128,B,ref_bigint_8add,1,9,461.544
dec128,B,ref_bigint_mul,1,9,351.614
dec128,B,ref_float8_sum,1,9,940.848
dec128,B,num_mul2,1,9,436.772
