build,tier,query,ops,rep,ms
dec128,B,sum_expr_mixed,1,2,513.835
dec128,B,sum_mul,1,2,414.917
dec128,B,sum_div,1,2,549.023
dec128,B,stddev,1,2,549.395
dec128,B,order_by_limit,1,2,0.119
dec128,B,where_gt,1,2,337.857
dec128,B,text_out,1,2,529.811
dec128,B,hash_agg,1,2,667.524
dec128,B,hash_join,1,2,954.434
dec128,B,index_scan,1,2,91.601
dec128,B,cast_int,1,2,552.316
dec128,B,cast_float8,1,2,867.985
stock,A,add,0,3,256.781
stock,A,add,1,3,599.672
stock,A,add,2,3,861.922
stock,A,add,4,3,1386.995
stock,A,add,8,3,2404.407
stock,A,sub,0,3,256.193
stock,A,sub,1,3,622.76
stock,A,sub,2,3,872.773
stock,A,sub,4,3,1461.991
stock,A,sub,8,3,2413.875
stock,A,mul,0,3,254.643
stock,A,mul,1,3,629.34
stock,A,mul,2,3,894.615
stock,A,mul,4,3,1416.22
stock,A,div,0,3,255.575
stock,A,div,1,3,800.399
stock,A,div,2,3,1224.537
stock,A,div,4,3,2131.748
stock,A,cmp,0,3,255.358
stock,A,cmp,1,3,439.216
stock,A,cmp,2,3,530.474
stock,A,cmp,4,3,709.039
stock,B,scan_count,1,3,261.611
stock,B,sum,1,3,397.462
stock,B,avg,1,3,396.844
stock,B,sum_8add,1,3,2468.693
stock,B,sum_expr_mixed,1,3,1259.753
stock,B,sum_mul,1,3,700.231
stock,B,sum_div,1,3,878.938
stock,B,stddev,1,3,485.007
stock,B,order_by_limit,1,3,0.12
stock,B,where_gt,1,3,439.563
stock,B,text_out,1,3,490.146
stock,B,hash_agg,1,3,894.099
stock,B,hash_join,1,3,896.789
stock,B,index_scan,1,3,82.367
stock,B,cast_int,1,3,506.028
stock,B,cast_float8,1,3,883.133
dec128,A,add,0,3,272.69
dec128,A,add,1,3,372.299
dec128,A,add,2,3,420.844
dec128,A,add,4,3,514.934
dec128,A,add,8,3,705.977
dec128,A,sub,0,3,272.379
dec128,A,sub,1,3,384.806
dec128,A,sub,2,3,433.357
dec128,A,sub,4,3,528.483
dec128,A,sub,8,3,728.097
dec128,A,mul,0,3,273.144
dec128,A,mul,1,3,380.316
dec128,A,mul,2,3,428.037
dec128,A,mul,4,3,524.264
dec128,A,div,0,3,272.032
dec128,A,div,1,3,517.762
dec128,A,div,2,3,736.196
dec128,A,div,4,3,1255.721
dec128,A,cmp,0,3,272.725
dec128,A,cmp,1,3,336.833
dec128,A,cmp,2,3,367.923
dec128,A,cmp,4,3,440.627
dec128,B,scan_count,1,3,271.847
dec128,B,sum,1,3,298.096
dec128,B,avg,1,3,298.745
dec128,B,sum_8add,1,3,737.682
dec128,B,sum_expr_mixed,1,3,514.136
dec128,B,sum_mul,1,3,414.646
dec128,B,sum_div,1,3,548.842
dec128,B,stddev,1,3,548.499
dec128,B,order_by_limit,1,3,0.124
dec128,B,where_gt,1,3,337.446
dec128,B,text_out,1,3,533.364
dec128,B,hash_agg,1,3,668.819
dec128,B,hash_join,1,3,906.04
dec128,B,index_scan,1,3,94.599
dec128,B,cast_int,1,3,551.074
dec128,B,cast_float8,1,3,865.698
stock,A,add,0,4,256.11
stock,A,add,1,4,597.073
stock,A,add,2,4,858.537
stock,A,add,4,4,1395.851
stock,A,add,8,4,2404.727
stock,A,sub,0,4,255.451
stock,A,sub,1,4,624.067
stock,A,sub,2,4,872.249
stock,A,sub,4,4,1481.207
stock,A,sub,8,4,2423.738
stock,A,mul,0,4,261.867
stock,A,mul,1,4,630.147
stock,A,mul,2,4,892.932
stock,A,mul,4,4,1419.461
stock,A,div,0,4,255.669
stock,A,div,1,4,801.153
stock,A,div,2,4,1224.759
stock,A,div,4,4,2133.122
stock,A,cmp,0,4,261.699
stock,A,cmp,1,4,439.075
stock,A,cmp,2,4,531.034
stock,A,cmp,4,4,707.749
stock,B,scan_count,1,4,254.726
stock,B,sum,1,4,397.3
stock,B,avg,1,4,396.808
stock,B,sum_8add,1,4,2471.748
stock,B,sum_expr_mixed,1,4,1257.883
stock,B,sum_mul,1,4,698.757
stock,B,sum_div,1,4,875.235
stock,B,stddev,1,4,483.599
stock,B,order_by_limit,1,4,0.124
stock,B,where_gt,1,4,439.495
stock,B,text_out,1,4,489.049
stock,B,hash_agg,1,4,894.351
stock,B,hash_join,1,4,913.64
stock,B,index_scan,1,4,83.098
stock,B,cast_int,1,4,508.881
stock,B,cast_float8,1,4,886.235
dec128,A,add,0,4,273.264
dec128,A,add,1,4,373.082
dec128,A,add,2,4,420.903
dec128,A,add,4,4,516.028
dec128,A,add,8,4,703.253
dec128,A,sub,0,4,274.48
dec128,A,sub,1,4,386.603
dec128,A,sub,2,4,434.113
dec128,A,sub,4,4,528.758
dec128,A,sub,8,4,722.633
dec128,A,mul,0,4,272.18
dec128,A,mul,1,4,383.837
dec128,A,mul,2,4,427.548
dec128,A,mul,4,4,524.483
dec128,A,div,0,4,272.998
dec128,A,div,1,4,522.218
dec128,A,div,2,4,737.376
dec128,A,div,4,4,1254.977
dec128,A,cmp,0,4,272.255
dec128,A,cmp,1,4,336.995
dec128,A,cmp,2,4,368.13
dec128,A,cmp,4,4,440.461
dec128,B,scan_count,1,4,272.28
dec128,B,sum,1,4,298.191
dec128,B,avg,1,4,297.135
dec128,B,sum_8add,1,4,736.844
dec128,B,sum_expr_mixed,1,4,514.886
dec128,B,sum_mul,1,4,414.979
dec128,B,sum_div,1,4,549.11
dec128,B,stddev,1,4,549.018
dec128,B,order_by_limit,1,4,0.111
dec128,B,where_gt,1,4,337.729
dec128,B,text_out,1,4,531.39
dec128,B,hash_agg,1,4,668.406
dec128,B,hash_join,1,4,946.244
dec128,B,index_scan,1,4,91.791
dec128,B,cast_int,1,4,551.617
dec128,B,cast_float8,1,4,864.722
stock,A,add,0,5,256.295
stock,A,add,1,5,601.85
stock,A,add,2,5,859.335
stock,A,add,4,5,1390.681
stock,A,add,8,5,2388.413
stock,A,sub,0,5,255.566
stock,A,sub,1,5,621.895
stock,A,sub,2,5,876.279
stock,A,sub,4,5,1475.826
stock,A,sub,8,5,2420.034
stock,A,mul,0,5,261.396
stock,A,mul,1,5,632.831
stock,A,mul,2,5,893.552
stock,A,mul,4,5,1425.692
stock,A,div,0,5,256.909
stock,A,div,1,5,796.759
stock,A,div,2,5,1221.23
stock,A,div,4,5,2133.44
stock,A,cmp,0,5,256.288
stock,A,cmp,1,5,439.608
stock,A,cmp,2,5,531.301
stock,A,cmp,4,5,706.878
stock,B,scan_count,1,5,256.815
stock,B,sum,1,5,396.889
stock,B,avg,1,5,396.981
stock,B,sum_8add,1,5,2492.838
stock,B,sum_expr_mixed,1,5,1258.407
stock,B,sum_mul,1,5,703.325
stock,B,sum_div,1,5,875.507
stock,B,stddev,1,5,485.618
stock,B,order_by_limit,1,5,0.131
stock,B,where_gt,1,5,449.031
stock,B,text_out,1,5,493.678
stock,B,hash_agg,1,5,893.972
stock,B,hash_join,1,5,902.295
stock,B,index_scan,1,5,82.663
stock,B,cast_int,1,5,509.511
stock,B,cast_float8,1,5,885.488
dec128,A,add,0,5,272.802
dec128,A,add,1,5,373.004
dec128,A,add,2,5,420.849
dec128,A,add,4,5,515.277
dec128,A,add,8,5,701.308
dec128,A,sub,0,5,272.173
dec128,A,sub,1,5,385.063
dec128,A,sub,2,5,433.465
dec128,A,sub,4,5,528.672
dec128,A,sub,8,5,722.31
dec128,A,mul,0,5,272.719
dec128,A,mul,1,5,383.244
dec128,A,mul,2,5,428.158
dec128,A,mul,4,5,523.814
dec128,A,div,0,5,272.017
dec128,A,div,1,5,518.738
dec128,A,div,2,5,736.556
dec128,A,div,4,5,1253.423
dec128,A,cmp,0,5,271.569
dec128,A,cmp,1,5,337.503
dec128,A,cmp,2,5,367.837
dec128,A,cmp,4,5,441.616
dec128,B,scan_count,1,5,271.627
dec128,B,sum,1,5,297.598
dec128,B,avg,1,5,296.88
dec128,B,sum_8add,1,5,737.898
dec128,B,sum_expr_mixed,1,5,514.217
dec128,B,sum_mul,1,5,414.827
dec128,B,sum_div,1,5,549.238
dec128,B,stddev,1,5,548.861
dec128,B,order_by_limit,1,5,0.113
dec128,B,where_gt,1,5,337.421
dec128,B,text_out,1,5,533.56
dec128,B,hash_agg,1,5,670.215
dec128,B,hash_join,1,5,917.573
dec128,B,index_scan,1,5,92.075
dec128,B,cast_int,1,5,551.506
dec128,B,cast_float8,1,5,865.1
stock,A,add,0,6,255.806
stock,A,add,1,6,598.175
stock,A,add,2,6,860.58
stock,A,add,4,6,1376.446
stock,A,add,8,6,2414.219
stock,A,sub,0,6,255.827
stock,A,sub,1,6,624.186
stock,A,sub,2,6,872.033
stock,A,sub,4,6,1475.069
stock,A,sub,8,6,2421.423
stock,A,mul,0,6,256.102
stock,A,mul,1,6,631.585
stock,A,mul,2,6,889.15
stock,A,mul,4,6,1416.488
stock,A,div,0,6,261.406
stock,A,div,1,6,797.838
stock,A,div,2,6,1222.822
stock,A,div,4,6,2135.142
stock,A,cmp,0,6,255.999
stock,A,cmp,1,6,439.006
stock,A,cmp,2,6,530.831
stock,A,cmp,4,6,707.474
stock,B,scan_count,1,6,254.356
stock,B,sum,1,6,397.259
stock,B,avg,1,6,397.24
stock,B,sum_8add,1,6,2504.473
stock,B,sum_expr_mixed,1,6,1258.134
stock,B,sum_mul,1,6,699.194
stock,B,sum_div,1,6,876.268
stock,B,stddev,1,6,485.711
stock,B,order_by_limit,1,6,0.12
stock,B,where_gt,1,6,440.616
stock,B,text_out,1,6,492.694
stock,B,hash_agg,1,6,894.319
stock,B,hash_join,1,6,907.23
stock,B,index_scan,1,6,82.554
stock,B,cast_int,1,6,507.619
stock,B,cast_float8,1,6,884.433
dec128,A,add,0,6,273.233
dec128,A,add,1,6,372.925
dec128,A,add,2,6,421.575
dec128,A,add,4,6,516.454
dec128,A,add,8,6,701.259
dec128,A,sub,0,6,271.956
dec128,A,sub,1,6,385.14
dec128,A,sub,2,6,433.952
dec128,A,sub,4,6,528.985
dec128,A,sub,8,6,722.559
dec128,A,mul,0,6,271.848
dec128,A,mul,1,6,380.44
dec128,A,mul,2,6,427.534
dec128,A,mul,4,6,523.275
dec128,A,div,0,6,271.641
dec128,A,div,1,6,518.134
dec128,A,div,2,6,736.434
dec128,A,div,4,6,1254.933
dec128,A,cmp,0,6,272.771
dec128,A,cmp,1,6,337.438
dec128,A,cmp,2,6,367.732
dec128,A,cmp,4,6,441.009
dec128,B,scan_count,1,6,271.471
dec128,B,sum,1,6,299.636
dec128,B,avg,1,6,298.06
dec128,B,sum_8add,1,6,736.667
dec128,B,sum_expr_mixed,1,6,514.049
dec128,B,sum_mul,1,6,414.833
dec128,B,sum_div,1,6,549.042
dec128,B,stddev,1,6,548.459
dec128,B,order_by_limit,1,6,0.128
dec128,B,where_gt,1,6,337.224
dec128,B,text_out,1,6,533.265
dec128,B,hash_agg,1,6,669.318
dec128,B,hash_join,1,6,910.76
dec128,B,index_scan,1,6,91.7
dec128,B,cast_int,1,6,551.749
dec128,B,cast_float8,1,6,865.977
stock,A,add,0,7,255.168
stock,A,add,1,7,599.589
stock,A,add,2,7,857.202
stock,A,add,4,7,1387.392
stock,A,add,8,7,2392.468
stock,A,sub,0,7,256.002
stock,A,sub,1,7,624.244
stock,A,sub,2,7,873.543
stock,A,sub,4,7,1472.933
stock,A,sub,8,7,2427.901
stock,A,mul,0,7,255.143
stock,A,mul,1,7,630.544
stock,A,mul,2,7,896.978
stock,A,mul,4,7,1421.876
stock,A,div,0,7,256.046
stock,A,div,1,7,796.489
stock,A,div,2,7,1223.263
stock,A,div,4,7,2134.166
stock,A,cmp,0,7,256.442
stock,A,cmp,1,7,439.493
stock,A,cmp,2,7,530.498
stock,A,cmp,4,7,709.074
stock,B,scan_count,1,7,255.211
stock,B,sum,1,7,397.157
stock,B,avg,1,7,397.223
stock,B,sum_8add,1,7,2491.295
stock,B,sum_expr_mixed,1,7,1258.897
stock,B,sum_mul,1,7,698.877
stock,B,sum_div,1,7,875.674
stock,B,stddev,1,7,483.369
stock,B,order_by_limit,1,7,0.119
stock,B,where_gt,1,7,439.451
stock,B,text_out,1,7,489.171
stock,B,hash_agg,1,7,894.302
stock,B,hash_join,1,7,900.407
stock,B,index_scan,1,7,82.958
stock,B,cast_int,1,7,506.859
stock,B,cast_float8,1,7,887.612
dec128,A,add,0,7,273.085
dec128,A,add,1,7,376.364
dec128,A,add,2,7,420.745
dec128,A,add,4,7,515.371
dec128,A,add,8,7,716.591
dec128,A,sub,0,7,272.308
dec128,A,sub,1,7,384.898
dec128,A,sub,2,7,436.778
dec128,A,sub,4,7,528.988
dec128,A,sub,8,7,722.61
dec128,A,mul,0,7,272.652
dec128,A,mul,1,7,380.236
dec128,A,mul,2,7,427.777
dec128,A,mul,4,7,523.502
dec128,A,div,0,7,271.946
dec128,A,div,1,7,518.212
dec128,A,div,2,7,736.79
dec128,A,div,4,7,1253.786
dec128,A,cmp,0,7,271.943
dec128,A,cmp,1,7,337.084
dec128,A,cmp,2,7,368.136
dec128,A,cmp,4,7,440.699
dec128,B,scan_count,1,7,271.81
dec128,B,sum,1,7,296.838
dec128,B,avg,1,7,297.219
dec128,B,sum_8add,1,7,736.468
dec128,B,sum_expr_mixed,1,7,514.433
dec128,B,sum_mul,1,7,414.766
dec128,B,sum_div,1,7,552.615
dec128,B,stddev,1,7,548.578
dec128,B,order_by_limit,1,7,0.116
dec128,B,where_gt,1,7,337.822
dec128,B,text_out,1,7,533.742
dec128,B,hash_agg,1,7,668.266
dec128,B,hash_join,1,7,912.711
dec128,B,index_scan,1,7,91.262
dec128,B,cast_int,1,7,552.948
dec128,B,cast_float8,1,7,864.349
stock,A,add,0,8,257.068
stock,A,add,1,8,599.385
stock,A,add,2,8,856.582
stock,A,add,4,8,1401.815
stock,A,add,8,8,2398.058
stock,A,sub,0,8,255.93
stock,A,sub,1,8,623.289
stock,A,sub,2,8,875.197
stock,A,sub,4,8,1486.215
stock,A,sub,8,8,2421.155
stock,A,mul,0,8,256.118
stock,A,mul,1,8,632.892
stock,A,mul,2,8,894.545
stock,A,mul,4,8,1417.891
stock,A,div,0,8,254.882
stock,A,div,1,8,798.018
stock,A,div,2,8,1220.81
stock,A,div,4,8,2131.828
stock,A,cmp,0,8,254.865
stock,A,cmp,1,8,439.53
stock,A,cmp,2,8,531.417
stock,A,cmp,4,8,707.838
stock,B,scan_count,1,8,255.49
stock,B,sum,1,8,397.009
stock,B,avg,1,8,396.751
stock,B,sum_8add,1,8,2475.007
stock,B,sum_expr_mixed,1,8,1259.38
stock,B,sum_mul,1,8,697.796
stock,B,sum_div,1,8,875.457
stock,B,stddev,1,8,484.439
stock,B,order_by_limit,1,8,0.122
stock,B,where_gt,1,8,439.844
stock,B,text_out,1,8,490.201
stock,B,hash_agg,1,8,894.358
stock,B,hash_join,1,8,907.494
stock,B,index_scan,1,8,82.958
stock,B,cast_int,1,8,509.003
stock,B,cast_float8,1,8,884.543
dec128,A,add,0,8,273.674
dec128,A,add,1,8,372.251
dec128,A,add,2,8,420.511
dec128,A,add,4,8,515.428
dec128,A,add,8,8,701.467
dec128,A,sub,0,8,272.249
dec128,A,sub,1,8,385.058
dec128,A,sub,2,8,433.861
dec128,A,sub,4,8,528.51
dec128,A,sub,8,8,722.509
dec128,A,mul,0,8,271.472
dec128,A,mul,1,8,380.274
dec128,A,mul,2,8,427.784
dec128,A,mul,4,8,523.455
dec128,A,div,0,8,272.767
dec128,A,div,1,8,517.679
dec128,A,div,2,8,736.644
dec128,A,div,4,8,1254.183
dec128,A,cmp,0,8,272.197
dec128,A,cmp,1,8,337.647
dec128,A,cmp,2,8,367.83
dec128,A,cmp,4,8,440.937
dec128,B,scan_count,1,8,271.698
dec128,B,sum,1,8,296.992
dec128,B,avg,1,8,297.467
dec128,B,sum_8add,1,8,737.508
dec128,B,sum_expr_mixed,1,8,514.724
dec128,B,sum_mul,1,8,415.643
dec128,B,sum_div,1,8,549.526
dec128,B,stddev,1,8,549.03
dec128,B,order_by_limit,1,8,0.115
dec128,B,where_gt,1,8,337.915
dec128,B,text_out,1,8,527.847
dec128,B,hash_agg,1,8,669.716
dec128,B,hash_join,1,8,914.013
dec128,B,index_scan,1,8,91.829
dec128,B,cast_int,1,8,550.485
dec128,B,cast_float8,1,8,863.726
stock,A,add,0,9,256.383
stock,A,add,1,9,598.063
stock,A,add,2,9,856.526
stock,A,add,4,9,1397.741
stock,A,add,8,9,2402.1
stock,A,sub,0,9,255.381
stock,A,sub,1,9,623.458
stock,A,sub,2,9,876.17
stock,A,sub,4,9,1483.267
stock,A,sub,8,9,2419.632
stock,A,mul,0,9,256.561
stock,A,mul,1,9,629.701
stock,A,mul,2,9,891.617
stock,A,mul,4,9,1429.049
stock,A,div,0,9,259.274
stock,A,div,1,9,799.656
stock,A,div,2,9,1222.084
stock,A,div,4,9,2132.304
stock,A,cmp,0,9,256.194
stock,A,cmp,1,9,439.564
stock,A,cmp,2,9,530.607
stock,A,cmp,4,9,707.678
stock,B,scan_count,1,9,255.693
stock,B,sum,1,9,396.839
stock,B,avg,1,9,396.977
stock,B,sum_8add,1,9,2469.13
stock,B,sum_expr_mixed,1,9,1258.221
stock,B,sum_mul,1,9,697.092
stock,B,sum_div,1,9,876.881
stock,B,stddev,1,9,485.126
stock,B,order_by_limit,1,9,0.123
stock,B,where_gt,1,9,439.875
stock,B,text_out,1,9,491.687
stock,B,hash_agg,1,9,899.375
stock,B,hash_join,1,9,907.778
stock,B,index_scan,1,9,82.769
stock,B,cast_int,1,9,507.545
stock,B,cast_float8,1,9,882.763
dec128,A,add,0,9,272.893
dec128,A,add,1,9,373.105
dec128,A,add,2,9,420.936
dec128,A,add,4,9,520.08
dec128,A,add,8,9,701.57
dec128,A,sub,0,9,271.987
dec128,A,sub,1,9,385.234
dec128,A,sub,2,9,433.945
dec128,A,sub,4,9,533.051
dec128,A,sub,8,9,722.732
dec128,A,mul,0,9,272.195
dec128,A,mul,1,9,380.166
dec128,A,mul,2,9,427.721
dec128,A,mul,4,9,523.329
dec128,A,div,0,9,272.514
dec128,A,div,1,9,521.4
dec128,A,div,2,9,736.688
dec128,A,div,4,9,1256.108
dec128,A,cmp,0,9,273.596
dec128,A,cmp,1,9,338.347
dec128,A,cmp,2,9,368.555
dec128,A,cmp,4,9,440.996
dec128,B,scan_count,1,9,271.733
dec128,B,sum,1,9,297.85
dec128,B,avg,1,9,297.422
dec128,B,sum_8add,1,9,736.832
dec128,B,sum_expr_mixed,1,9,514.408
dec128,B,sum_mul,1,9,415.257
dec128,B,sum_div,1,9,549.254
dec128,B,stddev,1,9,549.121
dec128,B,order_by_limit,1,9,0.112
dec128,B,where_gt,1,9,338.023
dec128,B,text_out,1,9,533.416
dec128,B,hash_agg,1,9,667.448
dec128,B,hash_join,1,9,920.695
dec128,B,index_scan,1,9,91.629
dec128,B,cast_int,1,9,551.49
dec128,B,cast_float8,1,9,864.77
stock,A,add,0,10,258.804
stock,A,add,1,10,599.24
stock,A,add,2,10,855.202
stock,A,add,4,10,1389.107
stock,A,add,8,10,2388.764
stock,A,sub,0,10,256.616
stock,A,sub,1,10,623.374
stock,A,sub,2,10,875.924
stock,A,sub,4,10,1477.28
stock,A,sub,8,10,2419.868
stock,A,mul,0,10,262.372
stock,A,mul,1,10,632.15
stock,A,mul,2,10,890.025
stock,A,mul,4,10,1421.055
stock,A,div,0,10,256.707
stock,A,div,1,10,799.255
stock,A,div,2,10,1224.188
stock,A,div,4,10,2134.28
stock,A,cmp,0,10,256.545
stock,A,cmp,1,10,440.371
stock,A,cmp,2,10,531.839
stock,A,cmp,4,10,707.609
stock,B,scan_count,1,10,255.3
stock,B,sum,1,10,396.697
stock,B,avg,1,10,397.202
stock,B,sum_8add,1,10,2474.36
stock,B,sum_expr_mixed,1,10,1258.839
stock,B,sum_mul,1,10,697.906
stock,B,sum_div,1,10,877.19
stock,B,stddev,1,10,484.057
stock,B,order_by_limit,1,10,0.127
stock,B,where_gt,1,10,441.654
stock,B,text_out,1,10,491.665
stock,B,hash_agg,1,10,896.028
stock,B,hash_join,1,10,920.496
stock,B,index_scan,1,10,83.108
stock,B,cast_int,1,10,508.471
stock,B,cast_float8,1,10,885.055
dec128,A,add,0,10,273.059
dec128,A,add,1,10,373.964
dec128,A,add,2,10,422.295
dec128,A,add,4,10,516.429
dec128,A,add,8,10,701.827
dec128,A,sub,0,10,274.323
dec128,A,sub,1,10,385.328
dec128,A,sub,2,10,434.331
dec128,A,sub,4,10,529.002
dec128,A,sub,8,10,722.608
dec128,A,mul,0,10,271.882
dec128,A,mul,1,10,380.648
dec128,A,mul,2,10,427.638
dec128,A,mul,4,10,523.85
dec128,A,div,0,10,271.842
dec128,A,div,1,10,518.164
dec128,A,div,2,10,737.181
dec128,A,div,4,10,1254.507
dec128,A,cmp,0,10,272.776
dec128,A,cmp,1,10,337.331
dec128,A,cmp,2,10,368.207
dec128,A,cmp,4,10,441.013
dec128,B,scan_count,1,10,271.813
dec128,B,sum,1,10,297.775
dec128,B,avg,1,10,297.458
dec128,B,sum_8add,1,10,736.832
dec128,B,sum_expr_mixed,1,10,514.349
dec128,B,sum_mul,1,10,415.451
dec128,B,sum_div,1,10,549.529
dec128,B,stddev,1,10,548.815
dec128,B,order_by_limit,1,10,0.112
dec128,B,where_gt,1,10,338.303
dec128,B,text_out,1,10,531.438
dec128,B,hash_agg,1,10,668.44
dec128,B,hash_join,1,10,921.915
dec128,B,index_scan,1,10,92.224
dec128,B,cast_int,1,10,551.836
dec128,B,cast_float8,1,10,867.176
