build,tier,query,ops,rep,ms
stock,B,sum,1,2,400.31
stock,B,avg,1,2,399.551
stock,B,sum_8add,1,2,2496.446
stock,B,sum_expr_mixed,1,2,1263.067
stock,B,sum_mul,1,2,701.926
stock,B,sum_div,1,2,880.609
stock,B,stddev,1,2,486.416
stock,B,order_by_limit,1,2,0.128
stock,B,where_gt,1,2,443.978
stock,B,text_out,1,2,492.726
stock,B,hash_agg,1,2,898.68
stock,B,hash_join,1,2,996.887
stock,B,index_scan,1,2,83.867
stock,B,cast_int,1,2,543.768
stock,B,cast_float8,1,2,891.146
dec128,A,add,0,2,270.466
dec128,A,add,1,2,379.398
dec128,A,add,2,2,459.654
dec128,A,add,4,2,523.539
dec128,A,add,8,2,713.561
dec128,A,sub,0,2,269.828
dec128,A,sub,1,2,395.718
dec128,A,sub,2,2,441.781
dec128,A,sub,4,2,544.024
dec128,A,sub,8,2,734.85
dec128,A,mul,0,2,270.195
dec128,A,mul,1,2,385.722
dec128,A,mul,2,2,436.361
dec128,A,mul,4,2,532.634
dec128,A,div,0,2,270.532
dec128,A,div,1,2,536.742
dec128,A,div,2,2,754.811
dec128,A,div,4,2,1213.131
dec128,A,cmp,0,2,269.791
dec128,A,cmp,1,2,339.268
dec128,A,cmp,2,2,372.03
dec128,A,cmp,4,2,439.788
dec128,B,scan_count,1,2,273.193
dec128,B,sum,1,2,296.518
dec128,B,avg,1,2,295.18
dec128,B,sum_8add,1,2,749.652
dec128,B,sum_expr_mixed,1,2,524.275
dec128,B,sum_mul,1,2,423.473
dec128,B,sum_div,1,2,575.107
dec128,B,stddev,1,2,525.566
dec128,B,order_by_limit,1,2,0.119
dec128,B,where_gt,1,2,340.406
dec128,B,text_out,1,2,538.382
dec128,B,hash_agg,1,2,642.909
dec128,B,hash_join,1,2,1025.913
dec128,B,index_scan,1,2,93.769
dec128,B,cast_int,1,2,530.843
dec128,B,cast_float8,1,2,873.303
stock,A,add,0,3,259.194
stock,A,add,1,3,603.424
stock,A,add,2,3,861.845
stock,A,add,4,3,1406.196
stock,A,add,8,3,2413.429
stock,A,sub,0,3,263.493
stock,A,sub,1,3,629.795
stock,A,sub,2,3,881.484
stock,A,sub,4,3,1432.63
stock,A,sub,8,3,2368.407
stock,A,mul,0,3,257.396
stock,A,mul,1,3,633.921
stock,A,mul,2,3,893.968
stock,A,mul,4,3,1420.83
stock,A,div,0,3,256.827
stock,A,div,1,3,794.812
stock,A,div,2,3,1225.151
stock,A,div,4,3,2138.441
stock,A,cmp,0,3,263.492
stock,A,cmp,1,3,443.885
stock,A,cmp,2,3,534.723
stock,A,cmp,4,3,710.604
stock,B,scan_count,1,3,259.184
stock,B,sum,1,3,399.126
stock,B,avg,1,3,399.089
stock,B,sum_8add,1,3,2493.323
stock,B,sum_expr_mixed,1,3,1263.385
stock,B,sum_mul,1,3,700.176
stock,B,sum_div,1,3,878.649
stock,B,stddev,1,3,487.411
stock,B,order_by_limit,1,3,0.115
stock,B,where_gt,1,3,445.05
stock,B,text_out,1,3,491.433
stock,B,hash_agg,1,3,898.537
stock,B,hash_join,1,3,1011.097
stock,B,index_scan,1,3,83.962
stock,B,cast_int,1,3,542.395
stock,B,cast_float8,1,3,887.905
dec128,A,add,0,3,271.437
dec128,A,add,1,3,379.221
dec128,A,add,2,3,430.97
dec128,A,add,4,3,528.015
dec128,A,add,8,3,713.669
dec128,A,sub,0,3,270.144
dec128,A,sub,1,3,390.543
dec128,A,sub,2,3,441.574
dec128,A,sub,4,3,541.741
dec128,A,sub,8,3,733.674
dec128,A,mul,0,3,269.642
dec128,A,mul,1,3,385.706
dec128,A,mul,2,3,436.861
dec128,A,mul,4,3,532.481
dec128,A,div,0,3,269.695
dec128,A,div,1,3,534.987
dec128,A,div,2,3,755.337
dec128,A,div,4,3,1261.914
dec128,A,cmp,0,3,271.252
dec128,A,cmp,1,3,340.03
dec128,A,cmp,2,3,371.364
dec128,A,cmp,4,3,437.846
dec128,B,scan_count,1,3,270.505
dec128,B,sum,1,3,295.858
dec128,B,avg,1,3,296.487
dec128,B,sum_8add,1,3,753.989
dec128,B,sum_expr_mixed,1,3,524.17
dec128,B,sum_mul,1,3,423.346
dec128,B,sum_div,1,3,577.442
dec128,B,stddev,1,3,526.144
dec128,B,order_by_limit,1,3,0.12
dec128,B,where_gt,1,3,340.25
dec128,B,text_out,1,3,539.069
dec128,B,hash_agg,1,3,642.474
dec128,B,hash_join,1,3,1012.828
dec128,B,index_scan,1,3,93.647
dec128,B,cast_int,1,3,533.007
dec128,B,cast_float8,1,3,873.497
stock,A,add,0,4,262.328
stock,A,add,1,4,602.968
stock,A,add,2,4,861.948
stock,A,add,4,4,1394.622
stock,A,add,8,4,2402.965
stock,A,sub,0,4,256.954
stock,A,sub,1,4,624.515
stock,A,sub,2,4,882.043
stock,A,sub,4,4,1435.982
stock,A,sub,8,4,2371.911
stock,A,mul,0,4,258.767
stock,A,mul,1,4,633.732
stock,A,mul,2,4,896.021
stock,A,mul,4,4,1422.092
stock,A,div,0,4,258.507
stock,A,div,1,4,794.51
stock,A,div,2,4,1224.104
stock,A,div,4,4,2141.757
stock,A,cmp,0,4,257.762
stock,A,cmp,1,4,443.733
stock,A,cmp,2,4,533.965
stock,A,cmp,4,4,711.302
stock,B,scan_count,1,4,258.389
stock,B,sum,1,4,398.871
stock,B,avg,1,4,398.798
stock,B,sum_8add,1,4,2488.317
stock,B,sum_expr_mixed,1,4,1262.01
stock,B,sum_mul,1,4,700.916
stock,B,sum_div,1,4,879.387
stock,B,stddev,1,4,487.278
stock,B,order_by_limit,1,4,0.12
stock,B,where_gt,1,4,444.903
stock,B,text_out,1,4,493.076
stock,B,hash_agg,1,4,899.166
stock,B,hash_join,1,4,1027.077
stock,B,index_scan,1,4,84.783
stock,B,cast_int,1,4,543.994
stock,B,cast_float8,1,4,888.968
dec128,A,add,0,4,272.959
dec128,A,add,1,4,379.986
dec128,A,add,2,4,429.87
dec128,A,add,4,4,524.335
dec128,A,add,8,4,715.183
dec128,A,sub,0,4,271.328
dec128,A,sub,1,4,392.297
dec128,A,sub,2,4,441.588
dec128,A,sub,4,4,542.37
dec128,A,sub,8,4,735.266
dec128,A,mul,0,4,269.862
dec128,A,mul,1,4,388.567
dec128,A,mul,2,4,437.135
dec128,A,mul,4,4,533.972
dec128,A,div,0,4,270.644
dec128,A,div,1,4,537.893
dec128,A,div,2,4,755.951
dec128,A,div,4,4,1211.797
dec128,A,cmp,0,4,271.515
dec128,A,cmp,1,4,339.743
dec128,A,cmp,2,4,373.534
dec128,A,cmp,4,4,438.658
dec128,B,scan_count,1,4,270.28
dec128,B,sum,1,4,295.488
dec128,B,avg,1,4,296.531
dec128,B,sum_8add,1,4,750.841
dec128,B,sum_expr_mixed,1,4,524.243
dec128,B,sum_mul,1,4,422.236
dec128,B,sum_div,1,4,575.718
dec128,B,stddev,1,4,526.261
dec128,B,order_by_limit,1,4,0.114
dec128,B,where_gt,1,4,340.3
dec128,B,text_out,1,4,538.035
dec128,B,hash_agg,1,4,643.212
dec128,B,hash_join,1,4,1037.531
dec128,B,index_scan,1,4,93.343
dec128,B,cast_int,1,4,531.746
dec128,B,cast_float8,1,4,873.744
stock,A,add,0,5,257.571
stock,A,add,1,5,603.004
stock,A,add,2,5,857.792
stock,A,add,4,5,1396.346
stock,A,add,8,5,2410.652
stock,A,sub,0,5,261.543
stock,A,sub,1,5,626.821
stock,A,sub,2,5,880.161
stock,A,sub,4,5,1437.01
stock,A,sub,8,5,2376.299
stock,A,mul,0,5,257.086
stock,A,mul,1,5,634.706
stock,A,mul,2,5,894.172
stock,A,mul,4,5,1424.755
stock,A,div,0,5,256.569
stock,A,div,1,5,794.694
stock,A,div,2,5,1226.581
stock,A,div,4,5,2141.361
stock,A,cmp,0,5,257.949
stock,A,cmp,1,5,442.919
stock,A,cmp,2,5,533.559
stock,A,cmp,4,5,710.154
stock,B,scan_count,1,5,259.022
stock,B,sum,1,5,400.052
stock,B,avg,1,5,399.94
stock,B,sum_8add,1,5,2479.846
stock,B,sum_expr_mixed,1,5,1263.053
stock,B,sum_mul,1,5,701.679
stock,B,sum_div,1,5,879.69
stock,B,stddev,1,5,485.695
stock,B,order_by_limit,1,5,0.119
stock,B,where_gt,1,5,443.256
stock,B,text_out,1,5,492.338
stock,B,hash_agg,1,5,900.155
stock,B,hash_join,1,5,1011.358
stock,B,index_scan,1,5,83.713
stock,B,cast_int,1,5,544.437
stock,B,cast_float8,1,5,891.269
dec128,A,add,0,5,271.396
dec128,A,add,1,5,380.53
dec128,A,add,2,5,429.152
dec128,A,add,4,5,523.258
dec128,A,add,8,5,714.354
dec128,A,sub,0,5,271.793
dec128,A,sub,1,5,391.644
dec128,A,sub,2,5,442.354
dec128,A,sub,4,5,541.121
dec128,A,sub,8,5,734.367
dec128,A,mul,0,5,270.277
dec128,A,mul,1,5,386.38
dec128,A,mul,2,5,436.404
dec128,A,mul,4,5,537.264
dec128,A,div,0,5,271.747
dec128,A,div,1,5,534.856
dec128,A,div,2,5,755.787
dec128,A,div,4,5,1212.965
dec128,A,cmp,0,5,270.073
dec128,A,cmp,1,5,338.965
dec128,A,cmp,2,5,371.811
dec128,A,cmp,4,5,437.874
dec128,B,scan_count,1,5,270.69
dec128,B,sum,1,5,296.476
dec128,B,avg,1,5,295.763
dec128,B,sum_8add,1,5,749.573
dec128,B,sum_expr_mixed,1,5,525.806
dec128,B,sum_mul,1,5,422.409
dec128,B,sum_div,1,5,574.597
dec128,B,stddev,1,5,526.362
dec128,B,order_by_limit,1,5,0.113
dec128,B,where_gt,1,5,340.592
dec128,B,text_out,1,5,538.026
dec128,B,hash_agg,1,5,641.485
dec128,B,hash_join,1,5,999.259
dec128,B,index_scan,1,5,93.061
dec128,B,cast_int,1,5,531.242
dec128,B,cast_float8,1,5,874.535
stock,A,add,0,6,257.716
stock,A,add,1,6,600.887
stock,A,add,2,6,855.021
stock,A,add,4,6,1402.876
stock,A,add,8,6,2413.356
stock,A,sub,0,6,258.082
stock,A,sub,1,6,624.708
stock,A,sub,2,6,878.979
stock,A,sub,4,6,1427.483
stock,A,sub,8,6,2377.28
stock,A,mul,0,6,256.97
stock,A,mul,1,6,634.145
stock,A,mul,2,6,897.679
stock,A,mul,4,6,1428.316
stock,A,div,0,6,259.738
stock,A,div,1,6,796.189
stock,A,div,2,6,1229.011
stock,A,div,4,6,2140.022
stock,A,cmp,0,6,256.662
stock,A,cmp,1,6,443.699
stock,A,cmp,2,6,534.36
stock,A,cmp,4,6,717.642
stock,B,scan_count,1,6,263.364
stock,B,sum,1,6,399.532
stock,B,avg,1,6,399.597
stock,B,sum_8add,1,6,2482.13
stock,B,sum_expr_mixed,1,6,1265.042
stock,B,sum_mul,1,6,700.555
stock,B,sum_div,1,6,877.527
stock,B,stddev,1,6,487.553
stock,B,order_by_limit,1,6,0.138
stock,B,where_gt,1,6,444.011
stock,B,text_out,1,6,491.033
stock,B,hash_agg,1,6,898.924
stock,B,hash_join,1,6,995.652
stock,B,index_scan,1,6,83.937
stock,B,cast_int,1,6,545.36
stock,B,cast_float8,1,6,888.505
dec128,A,add,0,6,271.678
dec128,A,add,1,6,380.17
dec128,A,add,2,6,428.742
dec128,A,add,4,6,523.208
dec128,A,add,8,6,713.714
dec128,A,sub,0,6,270.36
dec128,A,sub,1,6,391.628
dec128,A,sub,2,6,443.005
dec128,A,sub,4,6,541.181
dec128,A,sub,8,6,738.925
dec128,A,mul,0,6,270.342
dec128,A,mul,1,6,386.857
dec128,A,mul,2,6,436.025
dec128,A,mul,4,6,532.341
dec128,A,div,0,6,270.976
dec128,A,div,1,6,538.692
dec128,A,div,2,6,754.867
dec128,A,div,4,6,1213.302
dec128,A,cmp,0,6,271.266
dec128,A,cmp,1,6,339.653
dec128,A,cmp,2,6,371.597
dec128,A,cmp,4,6,438.547
dec128,B,scan_count,1,6,270.009
dec128,B,sum,1,6,298.29
dec128,B,avg,1,6,295.048
dec128,B,sum_8add,1,6,749.833
dec128,B,sum_expr_mixed,1,6,523.731
dec128,B,sum_mul,1,6,423.164
dec128,B,sum_div,1,6,575.588
dec128,B,stddev,1,6,526.223
dec128,B,order_by_limit,1,6,0.123
dec128,B,where_gt,1,6,339.671
dec128,B,text_out,1,6,538.973
dec128,B,hash_agg,1,6,642.569
dec128,B,hash_join,1,6,1026.506
dec128,B,index_scan,1,6,92.987
dec128,B,cast_int,1,6,532.759
dec128,B,cast_float8,1,6,874.104
stock,A,add,0,7,259.183
stock,A,add,1,7,604.032
stock,A,add,2,7,860.539
stock,A,add,4,7,1401.742
stock,A,add,8,7,2415.232
stock,A,sub,0,7,257.726
stock,A,sub,1,7,628.887
stock,A,sub,2,7,879.182
stock,A,sub,4,7,1433.513
stock,A,sub,8,7,2379.387
stock,A,mul,0,7,257.904
stock,A,mul,1,7,632.727
stock,A,mul,2,7,895.154
stock,A,mul,4,7,1422.442
stock,A,div,0,7,257.284
stock,A,div,1,7,794.256
stock,A,div,2,7,1226.033
stock,A,div,4,7,2139.944
stock,A,cmp,0,7,257.428
stock,A,cmp,1,7,443.664
stock,A,cmp,2,7,534.649
stock,A,cmp,4,7,711.646
stock,B,scan_count,1,7,258.82
stock,B,sum,1,7,399.27
stock,B,avg,1,7,399.526
stock,B,sum_8add,1,7,2482.253
stock,B,sum_expr_mixed,1,7,1263.915
stock,B,sum_mul,1,7,701.577
stock,B,sum_div,1,7,878.326
stock,B,stddev,1,7,485.823
stock,B,order_by_limit,1,7,0.125
stock,B,where_gt,1,7,444.516
stock,B,text_out,1,7,492.76
stock,B,hash_agg,1,7,898.743
stock,B,hash_join,1,7,1011.147
stock,B,index_scan,1,7,84.984
stock,B,cast_int,1,7,542.004
stock,B,cast_float8,1,7,890.559
dec128,A,add,0,7,271.188
dec128,A,add,1,7,379.236
dec128,A,add,2,7,428.578
dec128,A,add,4,7,523.561
dec128,A,add,8,7,714.855
dec128,A,sub,0,7,270.799
dec128,A,sub,1,7,390.728
dec128,A,sub,2,7,441.288
dec128,A,sub,4,7,541.107
dec128,A,sub,8,7,733.892
dec128,A,mul,0,7,270.562
dec128,A,mul,1,7,387.677
dec128,A,mul,2,7,437.808
dec128,A,mul,4,7,532.451
dec128,A,div,0,7,269.821
dec128,A,div,1,7,535.161
dec128,A,div,2,7,755.534
dec128,A,div,4,7,1213.031
dec128,A,cmp,0,7,271.262
dec128,A,cmp,1,7,341.106
dec128,A,cmp,2,7,372.272
dec128,A,cmp,4,7,437.179
dec128,B,scan_count,1,7,271.058
dec128,B,sum,1,7,295.659
dec128,B,avg,1,7,294.722
dec128,B,sum_8add,1,7,749.785
dec128,B,sum_expr_mixed,1,7,524.371
dec128,B,sum_mul,1,7,423.388
dec128,B,sum_div,1,7,576.443
dec128,B,stddev,1,7,525.545
dec128,B,order_by_limit,1,7,0.125
dec128,B,where_gt,1,7,339.393
dec128,B,text_out,1,7,535.506
dec128,B,hash_agg,1,7,644.02
dec128,B,hash_join,1,7,1023.167
dec128,B,index_scan,1,7,92.583
dec128,B,cast_int,1,7,535.496
dec128,B,cast_float8,1,7,876.069
stock,A,add,0,8,258.067
stock,A,add,1,8,600.556
stock,A,add,2,8,858.173
stock,A,add,4,8,1398.247
stock,A,add,8,8,2417.462
stock,A,sub,0,8,257.808
stock,A,sub,1,8,631.878
stock,A,sub,2,8,882.472
stock,A,sub,4,8,1436.145
stock,A,sub,8,8,2378.954
stock,A,mul,0,8,259.784
stock,A,mul,1,8,636.611
stock,A,mul,2,8,894.262
stock,A,mul,4,8,1419.865
stock,A,div,0,8,262.912
stock,A,div,1,8,794.589
stock,A,div,2,8,1226.483
stock,A,div,4,8,2139.349
stock,A,cmp,0,8,257.948
stock,A,cmp,1,8,444.323
stock,A,cmp,2,8,534.104
stock,A,cmp,4,8,710.441
stock,B,scan_count,1,8,257.439
stock,B,sum,1,8,399.488
stock,B,avg,1,8,399.623
stock,B,sum_8add,1,8,2507.678
stock,B,sum_expr_mixed,1,8,1262.943
stock,B,sum_mul,1,8,700.946
stock,B,sum_div,1,8,880.208
stock,B,stddev,1,8,486.204
stock,B,order_by_limit,1,8,0.117
stock,B,where_gt,1,8,443.775
stock,B,text_out,1,8,492.42
stock,B,hash_agg,1,8,898.812
stock,B,hash_join,1,8,1051.756
stock,B,index_scan,1,8,84.334
stock,B,cast_int,1,8,542.396
stock,B,cast_float8,1,8,888.904
dec128,A,add,0,8,270.81
dec128,A,add,1,8,380.146
dec128,A,add,2,8,429.419
dec128,A,add,4,8,523.15
dec128,A,add,8,8,714.789
dec128,A,sub,0,8,269.993
dec128,A,sub,1,8,391.085
dec128,A,sub,2,8,441.731
dec128,A,sub,4,8,543.874
dec128,A,sub,8,8,781.555
dec128,A,mul,0,8,270.391
dec128,A,mul,1,8,386.848
dec128,A,mul,2,8,436.643
dec128,A,mul,4,8,536.45
dec128,A,div,0,8,270.663
dec128,A,div,1,8,535.121
dec128,A,div,2,8,754.642
dec128,A,div,4,8,1214.098
dec128,A,cmp,0,8,269.87
dec128,A,cmp,1,8,339.933
dec128,A,cmp,2,8,373.292
dec128,A,cmp,4,8,437.959
dec128,B,scan_count,1,8,270.554
dec128,B,sum,1,8,295.994
dec128,B,avg,1,8,296.042
dec128,B,sum_8add,1,8,750.024
dec128,B,sum_expr_mixed,1,8,523.503
dec128,B,sum_mul,1,8,424.207
dec128,B,sum_div,1,8,575.023
dec128,B,stddev,1,8,527.165
dec128,B,order_by_limit,1,8,0.122
dec128,B,where_gt,1,8,340.142
dec128,B,text_out,1,8,537.321
dec128,B,hash_agg,1,8,642.628
dec128,B,hash_join,1,8,1061.313
dec128,B,index_scan,1,8,92.718
dec128,B,cast_int,1,8,531.0
dec128,B,cast_float8,1,8,873.498
stock,A,add,0,9,258.088
stock,A,add,1,9,604.567
stock,A,add,2,9,864.745
stock,A,add,4,9,1403.041
stock,A,add,8,9,2404.706
stock,A,sub,0,9,257.717
stock,A,sub,1,9,627.542
stock,A,sub,2,9,879.255
stock,A,sub,4,9,1433.455
stock,A,sub,8,9,2376.456
stock,A,mul,0,9,258.955
stock,A,mul,1,9,633.449
stock,A,mul,2,9,895.481
stock,A,mul,4,9,1426.164
stock,A,div,0,9,257.446
stock,A,div,1,9,795.607
stock,A,div,2,9,1225.555
stock,A,div,4,9,2139.824
stock,A,cmp,0,9,258.566
stock,A,cmp,1,9,444.597
stock,A,cmp,2,9,534.86
stock,A,cmp,4,9,711.33
stock,B,scan_count,1,9,258.749
stock,B,sum,1,9,399.833
stock,B,avg,1,9,399.311
stock,B,sum_8add,1,9,2478.734
stock,B,sum_expr_mixed,1,9,1261.881
stock,B,sum_mul,1,9,700.483
stock,B,sum_div,1,9,878.205
stock,B,stddev,1,9,486.671
stock,B,order_by_limit,1,9,0.117
stock,B,where_gt,1,9,444.623
stock,B,text_out,1,9,492.399
stock,B,hash_agg,1,9,898.589
stock,B,hash_join,1,9,1026.852
stock,B,index_scan,1,9,83.669
stock,B,cast_int,1,9,542.584
stock,B,cast_float8,1,9,889.185
dec128,A,add,0,9,271.596
dec128,A,add,1,9,380.258
dec128,A,add,2,9,431.69
dec128,A,add,4,9,523.045
dec128,A,add,8,9,713.288
dec128,A,sub,0,9,271.511
dec128,A,sub,1,9,392.479
dec128,A,sub,2,9,441.55
dec128,A,sub,4,9,541.121
dec128,A,sub,8,9,740.25
dec128,A,mul,0,9,269.833
dec128,A,mul,1,9,388.324
dec128,A,mul,2,9,437.97
dec128,A,mul,4,9,533.686
dec128,A,div,0,9,274.184
dec128,A,div,1,9,535.002
dec128,A,div,2,9,755.287
dec128,A,div,4,9,1212.189
dec128,A,cmp,0,9,271.622
dec128,A,cmp,1,9,339.887
dec128,A,cmp,2,9,371.919
dec128,A,cmp,4,9,438.903
dec128,B,scan_count,1,9,271.913
dec128,B,sum,1,9,296.055
dec128,B,avg,1,9,294.673
dec128,B,sum_8add,1,9,749.942
dec128,B,sum_expr_mixed,1,9,525.804
dec128,B,sum_mul,1,9,422.747
dec128,B,sum_div,1,9,575.426
dec128,B,stddev,1,9,525.563
dec128,B,order_by_limit,1,9,0.118
dec128,B,where_gt,1,9,340.068
dec128,B,text_out,1,9,537.661
dec128,B,hash_agg,1,9,642.25
dec128,B,hash_join,1,9,1073.837
dec128,B,index_scan,1,9,92.906
dec128,B,cast_int,1,9,531.868
dec128,B,cast_float8,1,9,876.272
stock,A,add,0,10,262.562
stock,A,add,1,10,602.292
stock,A,add,2,10,858.869
stock,A,add,4,10,1393.041
stock,A,add,8,10,2396.227
stock,A,sub,0,10,258.726
stock,A,sub,1,10,628.023
stock,A,sub,2,10,878.366
stock,A,sub,4,10,1434.854
stock,A,sub,8,10,2379.729
stock,A,mul,0,10,257.701
stock,A,mul,1,10,634.63
stock,A,mul,2,10,895.866
stock,A,mul,4,10,1422.321
stock,A,div,0,10,257.777
stock,A,div,1,10,796.327
stock,A,div,2,10,1226.885
stock,A,div,4,10,2139.079
stock,A,cmp,0,10,257.534
stock,A,cmp,1,10,443.485
stock,A,cmp,2,10,534.731
stock,A,cmp,4,10,710.089
stock,B,scan_count,1,10,259.066
stock,B,sum,1,10,399.493
stock,B,avg,1,10,400.017
stock,B,sum_8add,1,10,2487.721
stock,B,sum_expr_mixed,1,10,1264.984
stock,B,sum_mul,1,10,701.449
stock,B,sum_div,1,10,878.235
stock,B,stddev,1,10,487.137
stock,B,order_by_limit,1,10,0.123
stock,B,where_gt,1,10,444.832
stock,B,text_out,1,10,492.344
stock,B,hash_agg,1,10,901.424
stock,B,hash_join,1,10,1039.873
stock,B,index_scan,1,10,84.244
stock,B,cast_int,1,10,544.908
stock,B,cast_float8,1,10,891.657
dec128,A,add,0,10,270.697
dec128,A,add,1,10,378.711
dec128,A,add,2,10,432.296
dec128,A,add,4,10,523.835
dec128,A,add,8,10,713.465
dec128,A,sub,0,10,271.009
dec128,A,sub,1,10,391.873
dec128,A,sub,2,10,442.513
dec128,A,sub,4,10,541.732
dec128,A,sub,8,10,733.39
dec128,A,mul,0,10,270.086
dec128,A,mul,1,10,387.264
dec128,A,mul,2,10,436.59
dec128,A,mul,4,10,532.761
dec128,A,div,0,10,270.572
dec128,A,div,1,10,536.021
dec128,A,div,2,10,754.449
dec128,A,div,4,10,1211.959
dec128,A,cmp,0,10,270.156
dec128,A,cmp,1,10,339.451
dec128,A,cmp,2,10,371.832
dec128,A,cmp,4,10,437.108
dec128,B,scan_count,1,10,271.233
dec128,B,sum,1,10,297.001
dec128,B,avg,1,10,295.625
dec128,B,sum_8add,1,10,750.319
dec128,B,sum_expr_mixed,1,10,525.578
dec128,B,sum_mul,1,10,423.274
dec128,B,sum_div,1,10,574.978
dec128,B,stddev,1,10,525.942
dec128,B,order_by_limit,1,10,0.123
dec128,B,where_gt,1,10,340.027
dec128,B,text_out,1,10,539.551
dec128,B,hash_agg,1,10,642.525
dec128,B,hash_join,1,10,1036.006
dec128,B,index_scan,1,10,92.708
dec128,B,cast_int,1,10,532.919
dec128,B,cast_float8,1,10,873.74
