build,tier,query,ops,rep,ms
dec128,D,distinct_sort,1,3,1476.653
dec128,D,distinct_hash,1,3,642.765
dec128,D,groupagg_sort,1,3,1520.14
dec128,D,hashagg_highcard,1,3,2326.751
dec128,D,hashagg_spill,1,3,2058.842
dec128,D,minmax,1,3,0.111
dec128,D,ref_minmax_money,1,3,339.925
dec128,D,win_moving_sum,1,3,2679.803
dec128,D,win_moving_avg,1,3,3005.88
dec128,D,ref_win_money,1,3,2092.196
dec128,D,percentile,1,3,1479.78
dec128,D,variance,1,3,545.289
dec128,D,merge_join,1,3,9546.059
stock,A,add,0,4,273.229
stock,A,add,1,4,614.43
stock,A,add,2,4,872.754
stock,A,add,4,4,1422.367
stock,A,add,8,4,2412.962
stock,A,sub,0,4,271.352
stock,A,sub,1,4,638.908
stock,A,sub,2,4,893.805
stock,A,sub,4,4,1445.522
stock,A,sub,8,4,2391.405
stock,A,mul,0,4,272.809
stock,A,mul,1,4,648.843
stock,A,mul,2,4,905.444
stock,A,mul,4,4,1434.982
stock,A,div,0,4,271.544
stock,A,div,1,4,807.103
stock,A,div,2,4,1239.182
stock,A,div,4,4,2146.533
stock,A,cmp,0,4,271.861
stock,A,cmp,1,4,454.846
stock,A,cmp,2,4,546.948
stock,A,cmp,4,4,723.203
stock,B,scan_count,1,4,270.796
stock,B,sum,1,4,412.384
stock,B,avg,1,4,412.519
stock,B,sum_8add,1,4,2477.764
stock,B,sum_expr_mixed,1,4,1279.194
stock,B,sum_mul,1,4,715.305
stock,B,sum_div,1,4,892.742
stock,B,stddev,1,4,499.703
stock,B,order_by_limit,1,4,0.123
stock,B,where_gt,1,4,454.954
stock,B,text_out,1,4,504.118
stock,B,hash_agg,1,4,912.222
stock,B,hash_join,1,4,918.102
stock,B,index_scan,1,4,90.122
stock,B,cast_int,1,4,521.343
stock,B,cast_float8,1,4,899.898
stock,B,sum_d,1,4,440.858
stock,B,sum_mul_d,1,4,706.395
stock,B,ref_money_sum,1,4,313.457
stock,B,ref_money_8add,1,4,469.43
stock,B,ref_money_mul2,1,4,330.402
stock,B,ref_bigint_sum,1,4,331.991
stock,B,ref_bigint_8add,1,4,476.975
stock,B,ref_bigint_mul,1,4,349.126
stock,B,ref_float8_sum,1,4,909.57
stock,B,num_mul2,1,4,640.284
stock,D,sort_mem,1,4,1577.394
stock,D,sort_spill,1,4,1574.371
stock,D,sort_desc,1,4,1478.455
stock,D,sort_d_scale15,1,4,1334.891
stock,D,ref_sort_money,1,4,1056.862
stock,D,ref_sort_bigint,1,4,817.478
stock,D,distinct_sort,1,4,1815.811
stock,D,distinct_hash,1,4,909.997
stock,D,groupagg_sort,1,4,1848.726
stock,D,hashagg_highcard,1,4,2288.701
stock,D,hashagg_spill,1,4,2041.23
stock,D,minmax,1,4,0.131
stock,D,ref_minmax_money,1,4,343.878
stock,D,win_moving_sum,1,4,3174.534
stock,D,win_moving_avg,1,4,3660.576
stock,D,ref_win_money,1,4,2155.379
stock,D,percentile,1,4,1410.809
stock,D,variance,1,4,500.212
stock,D,merge_join,1,4,13226.123
dec128,A,add,0,4,287.008
dec128,A,add,1,4,397.468
dec128,A,add,2,4,444.759
dec128,A,add,4,4,540.656
dec128,A,add,8,4,738.568
dec128,A,sub,0,4,295.381
dec128,A,sub,1,4,409.015
dec128,A,sub,2,4,458.333
dec128,A,sub,4,4,553.96
dec128,A,sub,8,4,746.006
dec128,A,mul,0,4,283.801
dec128,A,mul,1,4,406.829
dec128,A,mul,2,4,453.99
dec128,A,mul,4,4,553.619
dec128,A,div,0,4,284.643
dec128,A,div,1,4,554.783
dec128,A,div,2,4,762.891
dec128,A,div,4,4,1218.502
dec128,A,cmp,0,4,283.254
dec128,A,cmp,1,4,362.609
dec128,A,cmp,2,4,394.648
dec128,A,cmp,4,4,480.568
dec128,B,scan_count,1,4,283.955
dec128,B,sum,1,4,312.21
dec128,B,avg,1,4,311.214
dec128,B,sum_8add,1,4,767.234
dec128,B,sum_expr_mixed,1,4,536.782
dec128,B,sum_mul,1,4,440.269
dec128,B,sum_div,1,4,590.624
dec128,B,stddev,1,4,543.695
dec128,B,order_by_limit,1,4,0.106
dec128,B,where_gt,1,4,363.863
dec128,B,text_out,1,4,557.01
dec128,B,hash_agg,1,4,643.069
dec128,B,hash_join,1,4,924.78
dec128,B,index_scan,1,4,101.036
dec128,B,cast_int,1,4,556.955
dec128,B,cast_float8,1,4,926.357
dec128,B,sum_d,1,4,321.765
dec128,B,sum_mul_d,1,4,466.823
dec128,B,ref_money_sum,1,4,316.072
dec128,B,ref_money_8add,1,4,441.917
dec128,B,ref_money_mul2,1,4,324.524
dec128,B,ref_bigint_sum,1,4,329.248
dec128,B,ref_bigint_8add,1,4,454.204
dec128,B,ref_bigint_mul,1,4,346.285
dec128,B,ref_float8_sum,1,4,926.311
dec128,B,num_mul2,1,4,429.295
dec128,D,sort_mem,1,4,1453.595
dec128,D,sort_spill,1,4,1448.737
dec128,D,sort_desc,1,4,1428.426
dec128,D,sort_d_scale15,1,4,1339.122
dec128,D,ref_sort_money,1,4,1078.398
dec128,D,ref_sort_bigint,1,4,824.072
dec128,D,distinct_sort,1,4,1479.263
dec128,D,distinct_hash,1,4,640.755
dec128,D,groupagg_sort,1,4,1520.644
dec128,D,hashagg_highcard,1,4,2328.617
dec128,D,hashagg_spill,1,4,2058.291
dec128,D,minmax,1,4,0.109
dec128,D,ref_minmax_money,1,4,340.174
dec128,D,win_moving_sum,1,4,2682.651
dec128,D,win_moving_avg,1,4,3005.474
dec128,D,ref_win_money,1,4,2093.554
dec128,D,percentile,1,4,1479.798
dec128,D,variance,1,4,544.774
dec128,D,merge_join,1,4,9506.379
stock,A,add,0,5,272.864
stock,A,add,1,5,616.363
stock,A,add,2,5,871.798
stock,A,add,4,5,1419.385
stock,A,add,8,5,2424.507
stock,A,sub,0,5,271.308
stock,A,sub,1,5,639.853
stock,A,sub,2,5,893.836
stock,A,sub,4,5,1444.079
stock,A,sub,8,5,2379.084
stock,A,mul,0,5,271.163
stock,A,mul,1,5,646.039
stock,A,mul,2,5,907.373
stock,A,mul,4,5,1437.497
stock,A,div,0,5,271.904
stock,A,div,1,5,810.046
stock,A,div,2,5,1239.35
stock,A,div,4,5,2151.89
stock,A,cmp,0,5,276.599
stock,A,cmp,1,5,455.273
stock,A,cmp,2,5,546.721
stock,A,cmp,4,5,724.036
stock,B,scan_count,1,5,276.368
stock,B,sum,1,5,412.444
stock,B,avg,1,5,412.38
stock,B,sum_8add,1,5,2494.318
stock,B,sum_expr_mixed,1,5,1277.94
stock,B,sum_mul,1,5,717.488
stock,B,sum_div,1,5,891.749
stock,B,stddev,1,5,499.62
stock,B,order_by_limit,1,5,0.129
stock,B,where_gt,1,5,455.624
stock,B,text_out,1,5,505.983
stock,B,hash_agg,1,5,912.029
stock,B,hash_join,1,5,924.272
stock,B,index_scan,1,5,90.809
stock,B,cast_int,1,5,521.588
stock,B,cast_float8,1,5,903.941
stock,B,sum_d,1,5,439.732
stock,B,sum_mul_d,1,5,705.415
stock,B,ref_money_sum,1,5,314.207
stock,B,ref_money_8add,1,5,467.343
stock,B,ref_money_mul2,1,5,328.596
stock,B,ref_bigint_sum,1,5,330.061
stock,B,ref_bigint_8add,1,5,477.195
stock,B,ref_bigint_mul,1,5,349.134
stock,B,ref_float8_sum,1,5,910.177
stock,B,num_mul2,1,5,642.524
stock,D,sort_mem,1,5,1582.061
stock,D,sort_spill,1,5,1577.702
stock,D,sort_desc,1,5,1482.031
stock,D,sort_d_scale15,1,5,1330.898
stock,D,ref_sort_money,1,5,1053.009
stock,D,ref_sort_bigint,1,5,817.535
stock,D,distinct_sort,1,5,1814.211
stock,D,distinct_hash,1,5,909.648
stock,D,groupagg_sort,1,5,1846.343
stock,D,hashagg_highcard,1,5,2299.202
stock,D,hashagg_spill,1,5,2027.844
stock,D,minmax,1,5,0.139
stock,D,ref_minmax_money,1,5,344.17
stock,D,win_moving_sum,1,5,3170.17
stock,D,win_moving_avg,1,5,3658.866
stock,D,ref_win_money,1,5,2149.958
stock,D,percentile,1,5,1410.717
stock,D,variance,1,5,501.111
stock,D,merge_join,1,5,13240.755
dec128,A,add,0,5,287.315
dec128,A,add,1,5,397.041
dec128,A,add,2,5,444.669
dec128,A,add,4,5,540.598
dec128,A,add,8,5,736.881
dec128,A,sub,0,5,284.001
dec128,A,sub,1,5,409.181
dec128,A,sub,2,5,458.131
dec128,A,sub,4,5,554.505
dec128,A,sub,8,5,746.587
dec128,A,mul,0,5,285.405
dec128,A,mul,1,5,406.815
dec128,A,mul,2,5,454.375
dec128,A,mul,4,5,553.783
dec128,A,div,0,5,284.335
dec128,A,div,1,5,554.622
dec128,A,div,2,5,762.383
dec128,A,div,4,5,1219.157
dec128,A,cmp,0,5,283.802
dec128,A,cmp,1,5,362.886
dec128,A,cmp,2,5,396.285
dec128,A,cmp,4,5,479.925
dec128,B,scan_count,1,5,284.002
dec128,B,sum,1,5,311.508
dec128,B,avg,1,5,314.781
dec128,B,sum_8add,1,5,766.506
dec128,B,sum_expr_mixed,1,5,536.824
dec128,B,sum_mul,1,5,439.26
dec128,B,sum_div,1,5,590.223
dec128,B,stddev,1,5,544.005
dec128,B,order_by_limit,1,5,0.105
dec128,B,where_gt,1,5,362.72
dec128,B,text_out,1,5,556.747
dec128,B,hash_agg,1,5,643.766
dec128,B,hash_join,1,5,932.722
dec128,B,index_scan,1,5,98.723
dec128,B,cast_int,1,5,556.476
dec128,B,cast_float8,1,5,925.681
dec128,B,sum_d,1,5,323.825
dec128,B,sum_mul_d,1,5,467.762
dec128,B,ref_money_sum,1,5,314.153
dec128,B,ref_money_8add,1,5,442.326
dec128,B,ref_money_mul2,1,5,325.537
dec128,B,ref_bigint_sum,1,5,330.048
dec128,B,ref_bigint_8add,1,5,454.973
dec128,B,ref_bigint_mul,1,5,345.621
dec128,B,ref_float8_sum,1,5,926.429
dec128,B,num_mul2,1,5,429.319
dec128,D,sort_mem,1,5,1452.396
dec128,D,sort_spill,1,5,1453.132
dec128,D,sort_desc,1,5,1428.244
dec128,D,sort_d_scale15,1,5,1336.229
dec128,D,ref_sort_money,1,5,1078.146
dec128,D,ref_sort_bigint,1,5,824.222
dec128,D,distinct_sort,1,5,1481.636
dec128,D,distinct_hash,1,5,643.887
dec128,D,groupagg_sort,1,5,1520.241
dec128,D,hashagg_highcard,1,5,2331.789
dec128,D,hashagg_spill,1,5,2060.789
dec128,D,minmax,1,5,0.111
dec128,D,ref_minmax_money,1,5,340.836
dec128,D,win_moving_sum,1,5,2679.487
dec128,D,win_moving_avg,1,5,3008.796
dec128,D,ref_win_money,1,5,2096.53
dec128,D,percentile,1,5,1478.387
dec128,D,variance,1,5,549.868
dec128,D,merge_join,1,5,9530.427
stock,A,add,0,6,278.89
stock,A,add,1,6,614.638
stock,A,add,2,6,873.719
stock,A,add,4,6,1421.631
stock,A,add,8,6,2421.316
stock,A,sub,0,6,271.963
stock,A,sub,1,6,638.495
stock,A,sub,2,6,892.376
stock,A,sub,4,6,1445.8
stock,A,sub,8,6,2385.364
stock,A,mul,0,6,271.926
stock,A,mul,1,6,646.036
stock,A,mul,2,6,906.965
stock,A,mul,4,6,1437.971
stock,A,div,0,6,271.171
stock,A,div,1,6,812.21
stock,A,div,2,6,1245.546
stock,A,div,4,6,2147.569
stock,A,cmp,0,6,272.719
stock,A,cmp,1,6,455.146
stock,A,cmp,2,6,546.483
stock,A,cmp,4,6,723.757
stock,B,scan_count,1,6,272.363
stock,B,sum,1,6,412.884
stock,B,avg,1,6,412.478
stock,B,sum_8add,1,6,2494.005
stock,B,sum_expr_mixed,1,6,1277.188
stock,B,sum_mul,1,6,714.858
stock,B,sum_div,1,6,893.138
stock,B,stddev,1,6,501.656
stock,B,order_by_limit,1,6,0.135
stock,B,where_gt,1,6,455.235
stock,B,text_out,1,6,504.406
stock,B,hash_agg,1,6,911.103
stock,B,hash_join,1,6,922.072
stock,B,index_scan,1,6,91.272
stock,B,cast_int,1,6,525.355
stock,B,cast_float8,1,6,901.211
stock,B,sum_d,1,6,441.469
stock,B,sum_mul_d,1,6,706.589
stock,B,ref_money_sum,1,6,313.941
stock,B,ref_money_8add,1,6,472.035
stock,B,ref_money_mul2,1,6,330.124
stock,B,ref_bigint_sum,1,6,330.491
stock,B,ref_bigint_8add,1,6,479.015
stock,B,ref_bigint_mul,1,6,348.479
stock,B,ref_float8_sum,1,6,910.638
stock,B,num_mul2,1,6,644.182
stock,D,sort_mem,1,6,1605.615
stock,D,sort_spill,1,6,1601.281
stock,D,sort_desc,1,6,1506.347
stock,D,sort_d_scale15,1,6,1336.922
stock,D,ref_sort_money,1,6,1055.186
stock,D,ref_sort_bigint,1,6,827.043
stock,D,distinct_sort,1,6,1831.167
stock,D,distinct_hash,1,6,913.093
stock,D,groupagg_sort,1,6,1870.526
stock,D,hashagg_highcard,1,6,2303.781
stock,D,hashagg_spill,1,6,2038.812
stock,D,minmax,1,6,0.13
